Departamento;Provincia;Distrito;Latitud;Longitud
CAJAMARCA;CONTUMAZA;GUZMANGO;-7.36430408343;-78.9176893007
CAJAMARCA;SAN PABLO;SAN LUIS;-7.15904792997;-78.873085214
LAMBAYEQUE;CHICLAYO;LAGUNAS;-7.01442466301;-79.6713009573
LAMBAYEQUE;CHICLAYO;MONSEFU;-6.86573035676;-79.8574845687
LAMBAYEQUE;CHICLAYO;CAYALTI;-6.8887009402;-79.5066821013
LIMA;BARRANCA;BARRANCA;-10.714926002;-77.6826923059
LIMA;HUAURA;HUAURA;-11.0035904276;-77.4452240991
LIMA;OYON;COCHAMARCA;-10.8835561728;-77.1279202264
ANCASH;ANTONIO RAYMONDI;LLAMELLIN;-9.0818305656;-77.0073445799
ANCASH;HUAYLAS;PAMPAROMAS;-9.14324185258;-77.9570270578
ANCASH;BOLOGNESI;CAJACAY;-10.1904460315;-77.3424818316
ANCASH;BOLOGNESI;CANIS;-10.3344551606;-77.1909793789
ANCASH;BOLOGNESI;TICLLOS;-10.2324768894;-77.2080341693
ANCASH;SANTA;NUEVO CHIMBOTE;-9.10010562776;-78.43615622
AREQUIPA;CONDESUYOS;YANAQUIHUA;-15.701962903;-73.0291096848
AREQUIPA;CASTILLA;MACHAGUAY;-15.6011306598;-72.4717592378
AREQUIPA;CASTILLA;ORCOPAMPA;-15.1160984551;-72.248495822
AREQUIPA;CASTILLA;PAMPACOLCA;-15.6707755111;-72.6190589785
AREQUIPA;CASTILLA;URACA;-16.261591273;-72.5255726457
AREQUIPA;CAYLLOMA;LLUTA;-15.9676228603;-72.0184453813
AREQUIPA;CAYLLOMA;MACA;-15.7313112059;-71.7972744667
AREQUIPA;CAYLLOMA;MADRIGAL;-15.5413400202;-71.8574427537
AREQUIPA;ISLAY;PUNTA DE BOMBON;-17.1600366598;-71.5507232188
AREQUIPA;LA UNION;QUECHUALLA;-15.2898097695;-73.0704265629
AREQUIPA;LA UNION;TORO;-15.4047623396;-73.0161232476
AREQUIPA;AREQUIPA;VITOR;-16.489312119;-71.9878011172
AREQUIPA;CAMANA;CAMANA;-16.6309140479;-72.712879592
AREQUIPA;CAMANA;NICOLAS DE PIEROLA;-16.4794005426;-72.6340938124
AREQUIPA;AREQUIPA;CAYMA;-16.2526821559;-71.4569476457
AREQUIPA;AREQUIPA;POCSI;-16.4988870871;-71.3321758579
AREQUIPA;CARAVELI;BELLA UNION;-15.3754193589;-74.761575882
AREQUIPA;AREQUIPA;AREQUIPA;-16.4066583008;-71.5384599628
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4314916205;-71.5234728719
AREQUIPA;AREQUIPA;MIRAFLORES;-16.3564682595;-71.4712785484
AREQUIPA;AREQUIPA;SACHACA;-16.4211688162;-71.5762454264
AREQUIPA;AREQUIPA;MARIANO MELGAR;-16.3753846595;-71.4628775811
AYACUCHO;LA MAR;ANCHIHUAY;-12.9564943085;-73.7127241806
AYACUCHO;HUANTA;PUCACOLPA;-12.3394762243;-74.3830529603
HUANCAVELICA;TAYACAJA;ANDAYMARCA;-12.2985421141;-74.632737396
APURIMAC;ABANCAY;CURAHUASI;-13.6388531112;-72.618119497
APURIMAC;CHINCHEROS;OCOBAMBA;-13.5061170441;-73.519602034
APURIMAC;ANDAHUAYLAS;PACOBAMBA;-13.5360409241;-73.1296954785
PIURA;MORROPON;CHALACO;-5.06634599831;-79.7928096834
PIURA;PAITA;COLAN;-4.93063187194;-81.070948164
PIURA;PAITA;TAMARINDO;-4.83748470194;-80.9626269064
PIURA;AYABACA;PAIMAS;-4.63696247634;-80.0053225078
PIURA;AYABACA;MONTERO;-4.63834892157;-79.8466698559
PIURA;TALARA;LA BREA;-4.70385183458;-81.1081841876
PIURA;SULLANA;LANCONES;-4.41997300876;-80.5027420299
PIURA;TALARA;LOS ORGANOS;-4.19472499401;-81.0642458366
PIURA;SULLANA;BELLAVISTA;-4.88971907622;-80.6742778523
TACNA;TACNA;LA YARADA LOS PALOS;-18.200022024;-70.439070857
APURIMAC;CHINCHEROS;EL PORVENIR;-13.3977055072;-73.5550431331
APURIMAC;CHINCHEROS;ROCCHACC;-13.4555818751;-73.6173530838
HUANUCO;HUANUCO;SAN PABLO DE PILLAO;-9.70773582739;-75.9384503146
HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;-8.78967676119;-76.5085787007
CAJAMARCA;CUTERVO;LA RAMADA;-6.23089865274;-78.5697005396
MADRE DE DIOS;TAHUAMANU;IÑ‘APARI;-10.9651985476;-70.6499133676
APURIMAC;CHINCHEROS;LOS CHANKAS;-13.390153205;-73.7913938414
PUNO;SAN ROMAN;SAN MIGUEL;-15.4062287245;-70.126418743
AREQUIPA;ISLAY;MOLLENDO;-16.8574696329;-71.8789015674
AREQUIPA;ISLAY;COCACHACRA;-16.9288442787;-71.5994381456
AREQUIPA;AREQUIPA;CHARACATO;-16.4577417634;-71.3828596752
PUNO;EL COLLAO;SANTA ROSA;-16.8357920768;-69.8551974581
PUNO;CHUCUITO;HUACULLANI;-16.6041509892;-69.3988758198
PUNO;EL COLLAO;CONDURIRI;-16.5526539674;-69.6334709914
PUNO;CHUCUITO;ZEPITA;-16.4945984479;-69.1779468898
PUNO;PUNO;CHUCUITO;-15.8909246186;-69.8785815126
PUNO;LAMPA;CALAPUJA;-15.3110583268;-70.2364695987
PUNO;AZANGARO;ACHAYA;-15.2406972187;-70.177700049
PUNO;AZANGARO;CAMINACA;-15.3028251054;-70.0943279157
PUNO;MELGAR;SANTA ROSA;-14.5743396861;-70.812019055
PUNO;PUNO;MAÑAZO;-15.8807948715;-70.4086170309
PUNO;LAMPA;SANTA LUCIA;-15.6014592828;-70.7845536722
PUNO;PUNO;HUATA;-15.6216182916;-69.9977989401
PUNO;LAMPA;PARATIA;-15.4675470466;-70.704755779
PUNO;HUANCANE;PUSI;-15.4409193841;-69.9896661145
PUNO;HUANCANE;VILQUE CHICO;-15.1380059271;-69.6095026766
PUNO;AZANGARO;CHUPA;-15.1062775949;-69.9519675384
PUNO;AZANGARO;SANTIAGO DE PUPUJA;-15.0834053039;-70.2503520108
PUNO;LAMPA;PUCARA;-15.0794683273;-70.4505278241
PUNO;AZANGARO;SAN JUAN DE SALINAS;-15.0007969979;-70.1261890851
PUNO;MELGAR;UMACHIRI;-14.8785770145;-70.7489853412
PUNO;MELGAR;CUPI;-14.8900964628;-70.894259258
PUNO;AZANGARO;POTONI;-14.4164363286;-70.0921890471
PUNO;MELGAR;ANTAUTA;-14.3546463527;-70.3841406313
PUNO;CARABAYA;CRUCERO;-14.3363833156;-69.9289143537
PUNO;CARABAYA;USICAYOS;-14.1407754622;-69.9383078577
AREQUIPA;CAYLLOMA;TAPAY;-15.4268291382;-71.9360122562
ANCASH;PALLASCA;PALLASCA;-8.26344854159;-78.0048510025
ANCASH;PALLASCA;TAUCA;-8.44606921561;-78.0555682742
ANCASH;POMABAMBA;POMABAMBA;-8.79036938394;-77.506526265
HUANUCO;HUAMALIES;JIRCAN;-9.21658783702;-76.6443863877
HUANUCO;MARAÑON;HUACRACHUCO;-8.60481772776;-77.1730563708
HUANUCO;MARAÑON;SAN BUENAVENTURA;-8.76878638235;-77.1480333293
JUNIN;TARMA;HUASAHUASI;-11.1276234934;-75.625730678
JUNIN;CHANCHAMAYO;CHANCHAMAYO;-11.0327769775;-75.3564454947
ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;-9.21843039554;-77.0417404197
ANCASH;ASUNCION;CHACAS;-9.20558144115;-77.3975983531
ANCASH;ASUNCION;ACOCHACA;-9.0972086181;-77.4057477414
ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;-9.09716346082;-77.2909615375
ANCASH;OCROS;SANTIAGO DE CHILCAS;-10.4401570339;-77.3586725964
ANCASH;RECUAY;LLACLLIN;-10.1080370429;-77.5874870379
ANCASH;RECUAY;PAMPAS CHICO;-10.0940830462;-77.3732343815
ANCASH;YUNGAY;MATACOTO;-9.17748905047;-77.7589653745
ANCASH;YUNGAY;QUILLO;-9.31686585435;-77.9490314419
ANCASH;YUNGAY;RANRAHIRCA;-9.16010158857;-77.696672033
ANCASH;YUNGAY;SHUPLUY;-9.34444504167;-77.7894985426
ANCASH;HUAYLAS;HUALLANCA;-8.78792491524;-77.917483655
ANCASH;HUAYLAS;HUATA;-9.03006908047;-77.8765824905
ANCASH;HUAYLAS;MATO;-8.95802825536;-77.8909653575
ANCASH;CARLOS FERMIN FITZCARRALD;YAUYA;-9.00766532178;-77.2564353652
ANCASH;HUAYLAS;SANTA CRUZ;-8.90867113616;-77.7225718533
ANCASH;HUAYLAS;SANTO TORIBIO;-8.84639792088;-77.9524953582
ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;-8.88606625771;-77.2203437719
ANCASH;MARISCAL LUZURIAGA;LLUMPA;-8.96748087862;-77.4563733684
ANCASH;MARISCAL LUZURIAGA;LUCMA;-8.9251518982;-77.4451790178
ANCASH;CARHUAZ;SAN MIGUEL DE ACO;-9.34392930975;-77.4330014266
ANCASH;CARHUAZ;SHILLA;-9.15442304448;-77.5647185946
ANCASH;CARHUAZ;TINCO;-9.25893942466;-77.6617969165
ANCASH;CARHUAZ;YUNGAR;-9.40408339387;-77.6309279603
ANCASH;HUARI;ANRA;-9.2525110462;-76.9046714136
ANCASH;OCROS;OCROS;-10.3806157817;-77.3644246601
ANCASH;OCROS;ACAS;-10.5183039104;-77.3394575181
ANCASH;PALLASCA;CONCHUCOS;-8.25811106235;-77.730644417
ANCASH;PALLASCA;HUANDOVAL;-8.33456846525;-77.9455976995
ANCASH;PALLASCA;LLAPO;-8.51561783077;-78.0302880083
ANCASH;SANTA;SANTA;-8.99221168172;-78.6092543544
ANCASH;SIHUAS;ACOBAMBA;-8.30020855434;-77.5607496401
ANCASH;SIHUAS;HUAYLLABAMBA;-8.51213439454;-77.5300543845
ANCASH;SIHUAS;RAGASH;-8.4547968178;-77.6960311883
ANCASH;SIHUAS;SAN JUAN;-8.67163720616;-77.6204767713
ANCASH;SIHUAS;SICSIBAMBA;-8.63053217839;-77.5292840102
LIMA;HUAURA;AMBAR;-10.7823114482;-77.2677578441
LIMA;CAJATAMBO;GORGOR;-10.6216407015;-76.9919108709
LAMBAYEQUE;CHICLAYO;ETEN PUERTO;-6.95042145952;-79.8469587491
CAJAMARCA;CUTERVO;SANTO TOMAS;-6.11808214887;-78.677110912
CAJAMARCA;CELENDIN;CHUMUCH;-6.57058099467;-78.1870583055
CAJAMARCA;CHOTA;ANGUIA;-6.3379655014;-78.5758046282
CAJAMARCA;CHOTA;COCHABAMBA;-6.48302789809;-78.852258717
CAJAMARCA;SAN MIGUEL;CATILLUC;-6.80427802477;-78.7338456811
CAJAMARCA;SANTA CRUZ;ANDABAMBA;-6.66400913929;-78.8097223663
CAJAMARCA;SAN IGNACIO;HUARANGO;-5.09655267717;-78.7152958853
CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;-4.9160655277;-78.8318716783
CAJAMARCA;JAEN;SALLIQUE;-5.62569047241;-79.3124293881
CAJAMARCA;JAEN;POMAHUACA;-5.87540999205;-79.1950256453
CAJAMARCA;JAEN;COLASAY;-5.90106080464;-78.9794548085
CAJAMARCA;CUTERVO;CHOROS;-5.92462140992;-78.7734447675
TUMBES;TUMBES;LA CRUZ;-3.67174512185;-80.566401069
TUMBES;TUMBES;PAMPAS DE HOSPITAL;-3.85174908373;-80.3563580213
TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;-3.65859091179;-80.3629188787
TUMBES;CONTRALMIRANTE VILLAR;CASITAS;-4.03383469299;-80.6592750152
TUMBES;ZARUMILLA;MATAPALO;-3.76762693916;-80.2285396051
CAJAMARCA;CUTERVO;SANTA CRUZ;-6.10633982742;-78.8414459472
CAJAMARCA;CHOTA;CHOROPAMPA;-6.37006436027;-78.369042241
CAJAMARCA;CHOTA;LLAMA;-6.53901769924;-79.1729058718
CAJAMARCA;CHOTA;MIRACOSTA;-6.35782734707;-79.302636843
CAJAMARCA;CHOTA;PACCHA;-6.53392707869;-78.3980786556
CAJAMARCA;CHOTA;QUEROCOTO;-6.35221588311;-79.0929447328
CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;-6.48436432649;-79.2455186799
CAJAMARCA;SANTA CRUZ;LA ESPERANZA;-6.62091657124;-78.8593791755
LIMA;LIMA;LIMA;-12.0510554271;-77.0490377322
LIMA;LIMA;MIRAFLORES;-12.1207933935;-77.029088411
LIMA;LIMA;MAGDALENA DEL MAR;-12.094578172;-77.0670147948
LIMA;LIMA;SAN LUIS;-12.0741048546;-76.9972984501
LIMA;LIMA;SANTA ANITA;-12.0432355795;-76.9632530075
LIMA;LIMA;SURQUILLO;-12.113401365;-77.0129895952
LIMA;LIMA;BREÑA;-12.0591441086;-77.0506366491
LIMA;LIMA;SANTA ROSA;-11.8048866225;-77.1633216574
HUANUCO;HUANUCO;AMARILIS;-9.95024018022;-76.1882250577
HUANUCO;HUANUCO;YARUMAYO;-9.95581951073;-76.4401437409
HUANUCO;HUANUCO;QUISQUI (KICHKI);-9.86924038882;-76.4208060586
HUANUCO;DOS DE MAYO;PACHAS;-9.69197519133;-76.8307409015
HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;-10.2989322934;-76.6375886988
HUANUCO;DOS DE MAYO;YANAS;-9.7146604233;-76.7315347228
HUANUCO;HUANUCO;MARGOS;-10.0632365433;-76.533190075
HUANUCO;AMBO;CONCHAMARCA;-10.0486841217;-76.2095943187
HUANUCO;AMBO;SAN FRANCISCO;-10.3323901146;-76.2873313638
HUANUCO;AMBO;TOMAY KICHWA;-10.0648743569;-76.179146461
HUANUCO;DOS DE MAYO;LA UNION;-9.90789170784;-76.794695203
HUANUCO;PACHITEA;MOLINO;-9.99639121016;-76.0580774597
HUANUCO;YAROWILCA;CHAVINILLO;-9.80806957777;-76.551288
HUANUCO;HUAMALIES;MIRAFLORES;-9.44963078606;-76.8710373798
HUANUCO;PUERTO INCA;CODO DEL POZUZO;-9.63436383712;-75.466538627
HUANUCO;HUACAYBAMBA;CANCHABAMBA;-8.8474179221;-77.1077572219
HUANUCO;HUACAYBAMBA;COCHABAMBA;-9.09757428466;-76.6263911934
HUANUCO;MARAÑON;CHOLON;-8.65813363523;-76.7410476515
LORETO;UCAYALI;INAHUAYA;-7.04088986964;-75.2998309838
APURIMAC;ANDAHUAYLAS;PACUCHA;-13.5981914718;-73.3092908354
CUSCO;CHUMBIVILCAS;COLQUEMARCA;-14.2377216725;-72.0146323972
CUSCO;CHUMBIVILCAS;LLUSCO;-14.4623482549;-72.2364913159
CUSCO;CHUMBIVILCAS;QUIÑOTA;-14.377230649;-72.20523904
CUSCO;CANAS;KUNTURKANKI;-14.5523439571;-71.2911718037
CUSCO;CANAS;LANGUI;-14.3853401139;-71.297401955
CUSCO;CANAS;TUPAC AMARU;-14.1510113576;-71.5270523507
CUSCO;ACOMAYO;ACOPIA;-14.0470703961;-71.5064659199
CUSCO;ACOMAYO;MOSOC LLACTA;-14.1006161453;-71.4789411182
CUSCO;CHUMBIVILCAS;SANTO TOMAS;-14.6507969563;-72.2087068926
AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;-15.2600285673;-73.4594917988
AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;-15.2235445028;-73.1961324499
AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;-15.2057222973;-73.4523132494
AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;-15.0482095663;-73.294388259
AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;-15.0917259549;-73.3791588848
AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;-13.983270638;-73.7177638451
LIMA;HUARAL;LAMPIAN;-11.2473324616;-76.8638324598
LIMA;HUARAL;SAN MIGUEL DE ACOS;-11.2929704853;-76.7675034402
LIMA;HUARAL;SANTA CRUZ DE ANDAMARCA;-11.1470187688;-76.565521864
LIMA;YAUYOS;AZANGARO;-13.0090798952;-75.8255631793
LIMA;YAUYOS;CARANIA;-12.3558660955;-75.8816401211
LIMA;YAUYOS;HUAMPARA;-12.3542954885;-76.1905988691
LIMA;YAUYOS;HUANCAYA;-12.0903650262;-75.8348001802
LIMA;YAUYOS;HUANTAN;-12.5130680574;-75.7040784211
LIMA;YAUYOS;LARAOS;-12.3844900747;-75.6761913065
LIMA;YAUYOS;MIRAFLORES;-12.2346418584;-75.8892158711
LIMA;YAUYOS;OMAS;-12.4763030587;-76.2507971969
LIMA;YAUYOS;QUINOCAY;-12.350638163;-76.2843173931
LIMA;YAUYOS;SAN PEDRO DE PILAS;-12.4929832418;-76.1860933548
LIMA;YAUYOS;VITIS;-12.1695386885;-75.8574205408
CALLAO;CALLAO;VENTANILLA;-11.8791549153;-77.1308743343
CUSCO;CUSCO;SAN SEBASTIAN;-13.5332168199;-71.9257622562
CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.0428211724;-77.0904943627
CALLAO;CALLAO;CALLAO;-12.0165350529;-77.1216292343
CALLAO;CALLAO;BELLAVISTA;-12.0599997107;-77.1099461813
ICA;CHINCHA;SUNAMPE;-13.4268898548;-76.1628427518
ICA;CHINCHA;PUEBLO NUEVO;-13.2584552805;-76.0888847039
LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1578203594;-76.9665238387
LIMA;LIMA;SANTIAGO DE SURCO;-12.1272261836;-76.9845188056
LIMA;LIMA;VILLA EL SALVADOR;-12.2191748891;-76.9454413141
LIMA;LIMA;EL AGUSTINO;-12.0401247629;-76.9875419285
LIMA;LIMA;LOS OLIVOS;-11.9725186497;-77.0743776898
ANCASH;CORONGO;BAMBAS;-8.60481091012;-78.0468558962
ANCASH;CORONGO;CUSCA;-8.52329393141;-77.788932889
ANCASH;CORONGO;LA PAMPA;-8.67811811655;-77.8929930522
ANCASH;CORONGO;YANAC;-8.62509127261;-77.8471517063
CAJAMARCA;CAJAMARCA;CHETILLA;-7.14250504659;-78.6540285153
CAJAMARCA;CAJAMARCA;COSPAN;-7.45302907943;-78.5168652403
ANCASH;HUARI;HUANTAR;-9.46782596002;-77.236165398
ANCASH;HUARI;MASIN;-9.33162017893;-77.0925373699
ANCASH;HUARI;RAHUAPAMPA;-9.35563066576;-77.0627108313
ANCASH;HUARI;SAN MARCOS;-9.62815176877;-77.0918966411
ANCASH;HUARMEY;COCHAPETI;-9.98584840704;-77.6922724761
ANCASH;HUAYLAS;PUEBLO LIBRE;-9.14870738569;-77.8187221299
ANCASH;ANTONIO RAYMONDI;CHINGAS;-9.13932843531;-77.0074396115
ANCASH;BOLOGNESI;AQUIA;-9.96578785047;-77.1309659823
ANCASH;BOLOGNESI;HUALLANCA;-9.9171830208;-76.9438141392
ANCASH;CARHUAZ;ACOPAMPA;-9.29003360601;-77.6100098164
ANCASH;HUARAZ;LA LIBERTAD;-9.6367724866;-77.7178843311
ANCASH;AIJA;CORIS;-9.80759299596;-77.7961470719
ANCASH;AIJA;HUACLLAN;-9.78608420493;-77.6787442097
JUNIN;CHUPACA;CHUPACA;-12.0709235313;-75.2860683614
JUNIN;CHUPACA;HUACHAC;-12.0355891727;-75.3426526418
JUNIN;HUANCAYO;QUICHUAY;-11.8456037368;-75.2486676757
JUNIN;JAUJA;PARCO;-11.8206164063;-75.5406016524
JUNIN;JAUJA;CANCHAYLLO;-11.9149666048;-75.8000061399
JUNIN;JAUJA;JANJAILLO;-11.7656306034;-75.6187190606
JUNIN;JAUJA;MASMA CHICCHE;-11.7749638823;-75.3646619659
JUNIN;JAUJA;CURICACA;-11.7684415021;-75.6691602404
JUNIN;YAULI;CHACAPALPA;-11.7246231849;-75.8212406971
JUNIN;YAULI;YAULI;-11.7096217454;-76.0981386542
JUNIN;YAULI;SANTA ROSA DE SACCO;-11.5576036474;-75.9864540803
JUNIN;TARMA;TARMA;-11.4555534773;-75.758776679
JUNIN;YAULI;PACCHA;-11.4401201002;-75.9922732878
JUNIN;TARMA;LA UNION;-11.3609886074;-75.8226319944
JUNIN;TARMA;ACOBAMBA;-11.3491345086;-75.6568310225
JUNIN;TARMA;PALCA;-11.3171399905;-75.5051625897
JUNIN;SATIPO;SATIPO;-11.1795996637;-74.611853339
JUNIN;SATIPO;RIO NEGRO;-11.1031720179;-74.6909678113
JUNIN;CHANCHAMAYO;VITOC;-11.2650184159;-75.2366029511
JUNIN;CHANCHAMAYO;SAN RAMON;-11.1568008228;-75.4050893627
JUNIN;JUNIN;ONDORES;-11.0914165725;-76.1819948036
LIMA;CAÑETE;QUILMANA;-12.8695687545;-76.3452769096
LIMA;HUARAL;HUARAL;-11.3870831352;-77.1711049835
LIMA;HUARAL;CHANCAY;-11.501130715;-77.2918328739
LIMA;HUARAL;SUMBILCA;-11.3943983984;-76.8554252626
LIMA;HUAROCHIRI;ANTIOQUIA;-12.0615574025;-76.589121791
LIMA;HUAROCHIRI;CALLAHUANCA;-11.8137060577;-76.5753035274
LIMA;HUAROCHIRI;HUAROCHIRI;-12.0694576324;-76.2725738345
LIMA;LIMA;CARABAYLLO;-11.8074226462;-76.9729546072
LIMA;LIMA;PUCUSANA;-12.4662357218;-76.7759877776
LIMA;LIMA;PUNTA NEGRA;-12.3036242455;-76.7094313776
AYACUCHO;VICTOR FAJARDO;CANARIA;-13.9615496205;-73.9945561312
AYACUCHO;PARINACOCHAS;PACAPAUSA;-14.9519808848;-73.3630283386
AYACUCHO;LUCANAS;SAISA;-14.9558839082;-74.3744848785
AYACUCHO;LUCANAS;SAN CRISTOBAL;-14.7917832364;-74.254357644
AYACUCHO;LUCANAS;SAN JUAN;-14.6539917726;-74.1864031541
AYACUCHO;LUCANAS;OTOCA;-14.4921394958;-74.6602107444
AYACUCHO;LUCANAS;LLAUTA;-14.2497892187;-74.9405470271
AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;-14.2835028608;-73.5895828157
AYACUCHO;SUCRE;HUACAÑ‘A;-14.2141283396;-73.8646680262
AYACUCHO;SUCRE;MORCOLLA;-14.1547591268;-73.8344594533
AYACUCHO;SUCRE;QUEROBAMBA;-13.9948166143;-73.804827865
AYACUCHO;SUCRE;PAICO;-14.0125910434;-73.6665905779
AYACUCHO;SUCRE;CHILCAYOC;-13.8912379676;-73.7217603566
AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;-13.8756565848;-73.8584707804
AYACUCHO;VICTOR FAJARDO;CAYARA;-13.7928460499;-73.9886787459
AYACUCHO;VICTOR FAJARDO;SARHUA;-13.6902848666;-74.4098400632
CUSCO;PARURO;PILLPINTO;-13.9748258577;-71.7691440842
CUSCO;PARURO;YAURISQUE;-13.6509176458;-71.9125903925
CUSCO;PARURO;ACCHA;-13.9884937172;-71.8626466711
CUSCO;CANAS;YANAOCA;-14.2737793738;-71.4420438333
CUSCO;QUISPICANCHI;CUSIPATA;-13.8859747611;-71.4379171502
CUSCO;CANCHIS;SAN PABLO;-14.1517620704;-71.087604398
CUSCO;CANCHIS;TINTA;-14.1587409775;-71.3922980184
CUSCO;ESPINAR;OCORURO;-15.0878973485;-71.1389930982
HUANCAVELICA;HUAYTARA;SAN ISIDRO;-13.9735591222;-75.2344348193
HUANCAVELICA;HUAYTARA;OCOYO;-14.0232933757;-75.0348077061
HUANCAVELICA;HUAYTARA;QUERCO;-13.882865539;-74.8827239923
HUANCAVELICA;HUAYTARA;AYAVI;-13.7145860636;-75.3682604817
ICA;PALPA;RIO GRANDE;-14.3457037371;-75.1475705597
ICA;PISCO;PISCO;-13.7018097277;-76.1917790605
ICA;PALPA;SANTA CRUZ;-14.4711962407;-75.2576989782
ICA;ICA;PACHACUTEC;-14.1604108084;-75.6516622533
AYACUCHO;HUAMANGA;ACOCRO;-13.3042985317;-74.0209562776
AYACUCHO;HUAMANGA;TAMBILLO;-13.1902248005;-74.142170345
AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;-13.0747163693;-74.364178507
CUSCO;ANTA;HUAROCONDO;-13.3696552996;-72.2767056791
CUSCO;ANTA;ANTA;-13.4879086703;-72.1599767397
CUSCO;CALCA;LAMAY;-13.3220609245;-71.8810882399
CUSCO;URUBAMBA;MARAS;-13.3370025499;-72.1621854947
CUSCO;CUSCO;SAN JERONIMO;-13.5573960092;-71.8674559007
CUSCO;PAUCARTAMBO;CHALLABAMBA;-13.1392818148;-71.7693107288
CUSCO;LA CONVENCION;PICHARI;-12.3681386005;-73.8103484583
CUSCO;LA CONVENCION;SANTA ANA;-12.8768105494;-72.7433729532
CUSCO;LA CONVENCION;MEGANTONI;-11.7511334034;-72.858915351
CUSCO;LA CONVENCION;HUAYOPATA;-13.0509532201;-72.4732855991
CUSCO;LA CONVENCION;OCOBAMBA;-12.916321271;-72.362044284
CUSCO;LA CONVENCION;VILCABAMBA;-13.0535423557;-73.0511947147
CUSCO;URUBAMBA;MACHUPICCHU;-13.2014713868;-72.5001589221
CUSCO;PAUCARTAMBO;KOSÑIPATA;-13.0450546371;-71.4635166227
CUSCO;URUBAMBA;URUBAMBA;-13.2449435867;-72.1312676042
CUSCO;ANTA;ANCAHUASI;-13.4616253687;-72.3222296759
CUSCO;ANTA;CACHIMAYO;-13.4635010934;-72.0553873294
AYACUCHO;HUAMANGA;VINCHOS;-13.3062983049;-74.4564372217
AYACUCHO;LA MAR;ORONCCOY;-13.3463272252;-73.3926094654
AYACUCHO;LA MAR;CHILCAS;-13.1686100137;-73.8660393351
AYACUCHO;HUAMANGA;AYACUCHO;-13.134562378;-74.2520881574
AYACUCHO;HUAMANGA;JESUS NAZARENO;-13.1218897938;-74.2085638793
AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;-13.1251121764;-74.3264205788
AYACUCHO;LA MAR;ANCO;-13.0647122283;-73.6433485363
AYACUCHO;HUANTA;HUAMANGUILLA;-12.9926547187;-74.1589467033
AYACUCHO;HUANTA;IGUAIN;-12.983082879;-74.2182349367
CUSCO;PAUCARTAMBO;COLQUEPATA;-13.4030346434;-71.654226929
CUSCO;CALCA;SAN SALVADOR;-13.4882146459;-71.7742028753
CUSCO;QUISPICANCHI;OCONGATE;-13.6876748514;-71.2689613221
CUSCO;QUISPICANCHI;OROPESA;-13.5740903513;-71.7886511967
HUANCAVELICA;CASTROVIRREYNA;TICRAPO;-13.4180643638;-75.409743609
HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;-13.291887538;-75.4319934317
HUANCAVELICA;CASTROVIRREYNA;ARMA;-13.1104847726;-75.511148576
HUANCAVELICA;CASTROVIRREYNA;TANTARA;-13.1265594929;-75.6213614214
HUANCAVELICA;CASTROVIRREYNA;AURAHUA;-12.9566718213;-75.4427953379
HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;-13.0881631737;-75.1311804883
HUANCAVELICA;ANGARAES;LIRCAY;-13.1037323336;-74.7375465522
HUANCAVELICA;ANGARAES;CCOCHACCASA;-12.935057365;-74.8051840049
HUANCAVELICA;ANGARAES;ANCHONGA;-12.8873240277;-74.7060385923
HUANCAVELICA;ACOBAMBA;CAJA;-12.8728792329;-74.4734204925
HUANCAVELICA;ANGARAES;HUANCA-HUANCA;-12.9647997631;-74.6264649322
HUANCAVELICA;ANGARAES;CHINCHO;-12.9847678686;-74.3431904481
HUANCAVELICA;ACOBAMBA;ANTA;-12.8172812598;-74.6638479232
HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;-12.3291868348;-75.0911053715
HUANCAVELICA;TAYACAJA;QUISHUAR;-12.2497805205;-74.7672026348
HUANCAVELICA;TAYACAJA;SALCABAMBA;-12.1949066312;-74.7832200387
HUANCAVELICA;TAYACAJA;SALCAHUASI;-12.1065071564;-74.7514406559
